120,"0,5","0,5",1,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,
1328,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4507",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5917","0,6491","0,5917","0,6491",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0
1329,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4511",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5910","0,6466","0,5910","0,6466",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1330,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4508",0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,1,,"0,5916","0,6452","0,5916","0,6452",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1331,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,4512",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5909","0,6429","0,5909","0,6429",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1332,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4509",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5914","0,6452","0,5914","0,6452",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1333,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4513",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,1,,"0,5899","0,6442","0,5899","0,6442",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1334,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4509",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5901","0,6549","0,5901","0,6549",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0
1335,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4513",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5899","0,6564","0,5899","0,6564",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095"
1336,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4510",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5902","0,6549","0,5902","0,6549",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0
1337,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4514",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5895","0,6529","0,5895","0,6529",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1338,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4511",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,5900","0,6550","0,5900","0,6550",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1339,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4515",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,1,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,0,,"0,5893","0,6529","0,5893","0,6529",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1340,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4512",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5896","0,6549","0,5896","0,6549",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0
1341,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4516",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5881","0,6442","0,5881","0,6442",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1342,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4512",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5887","0,6550","0,5887","0,6550",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1343,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4516",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5885","0,6564","0,5885","0,6564",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095"
1344,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4513",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5887","0,6541","0,5887","0,6541",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,21,0,1,#NUM!,0,0,20,0,1,#NUM!,0
1345,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4517",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,0,,"0,5873","0,6442","0,5873","0,6442",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1346,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4514",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5878","0,6457","0,5878","0,6457",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1347,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,4518",1,1,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,1,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,1,,"0,5872","0,6442","0,5872","0,6442",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1348,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4514",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,5872","0,6228","0,5872","0,6228",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536"
1349,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,4519",1,1,1,1,1,1,1,1,0,0,1,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5865","0,6442","0,5865","0,6442",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1350,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4515",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,5865","0,6228","0,5865","0,6228",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536"
1351,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4519",1,1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,1,,"0,5851","0,6359","0,5851","0,6359",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1352,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4516",0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,5851","0,6141","0,5851","0,6141",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536"
1353,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4520",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5844","0,6359","0,5844","0,6359",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1354,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4517",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5850","0,6372","0,5850","0,6372",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1355,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4521",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,1,,"0,5836","0,6277","0,5836","0,6277",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1356,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4517",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5842","0,6372","0,5842","0,6372",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1357,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4521",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5840","0,6497","0,5840","0,6497",,"0,7025","0,7219","-0,0195",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,,,,,17,4,"0,8095238095","0,1904761905","-0,3048545815","-2,392317423",16,4,"0,8","0,2","-0,3219280949","-2,321928095"
1358,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4518",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,5843","0,6365","0,5843","0,6365",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934"
1359,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4522",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5837","0,6460","0,5837","0,6460",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1360,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4519",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5842","0,6435","0,5842","0,6435",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1361,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4523",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,1,,"0,5829","0,6347","0,5829","0,6347",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1362,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4519",0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5832","0,6330","0,5832","0,6330",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934"
1363,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4523",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5826","0,6428","0,5826","0,6428",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1364,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4520",0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,1,0,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,5826","0,6161","0,5826","0,6161",,"0,5917","0,6098","-0,0182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536"
1365,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4524",1,1,1,1,1,1,1,1,0,1,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,0,,"0,5812","0,6315","0,5812","0,6315",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1366,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4521",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,5815","0,6211","0,5815","0,6211",,"0,4537","0,4690","-0,0153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934"
1367,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,,,,,,,,,,,,,"0,5000",30,,"0,4525",1,1,1,1,1,1,1,1,0,1,1,,1,1,1,1,1,1,0,0,,,1,1,1,1,1,,,,,1,1,1,1,,,,1,1,0,,"0,5802","0,6377","0,5802","0,6377",,"0,4537","0,4690","-0,0153",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,,,,,19,2,"0,9047619048","0,09523809524","-0,1443899093","-3,392317423",18,2,"0,9","0,1","-0,1520030934","-3,321928095"
1368,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4522",0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,0,,"0,5807","0,6377","0,5807","0,6377",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1369,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,"0,5000",30,,"0,4526",1,1,1,1,1,1,1,1,1,0,0,,1,1,1,1,1,1,1,1,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,1,,"0,5801","0,6490","0,5801","0,6490",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
1370,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,"0,5000",30,,"0,4522",0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,5806","0,6489","0,5806","0,6489",,"0,2762","0,2864","-0,0102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,,1,20,"0,04761904762","0,9523809524","-4,392317423","-0,07038932789",1,19,"0,05","0,95","-4,321928095","-0,07400058144"
1371,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,"0,5000",30,,"0,4526",1,1,1,1,1,1,1,1,0,0,0,,1,1,1,1,1,1,0,0,,,1,1,1,1,0,,,,,1,1,1,0,,,,1,1,0,,"0,5800","0,6604","0,5800","0,6604",,"0,5917","0,6098","-0,0182",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,,,,,18,3,"0,8571428571","0,1428571429","-0,2223924213","-2,807354922",17,3,"0,85","0,15","-0,2344652536","-2,736965594"
