50,1,1,2,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1254,"61,5",-2,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,"0,1333",8,,"0,3124",0,1,0,1,0,0,0,1,0,0,,,1,0,0,0,0,1,0,,,,1,1,0,1,0,,,,,0,0,1,0,,,,0,0,0,,"0,1634","0,2285","0,2233","0,2179",,"0,9852","0,9928","-0,0075",3,0,2,3,0,0,3,2,1,1,2,0,0,1,3,3,0,1,2,0,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",9,11,"0,45","0,55","-1,152003093","-0,8624964763",0
1255,"61,5",-2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,"0,1167",7,,"0,3121",0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,1,0,0,,,,1,1,0,0,0,,,,,1,0,0,0,,,,0,0,0,,"0,1637","0,1831","0,2234","0,1831",,"0,7919","0,8113","-0,0194",0,1,0,3,2,1,0,3,0,1,0,1,2,0,1,0,2,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1256,"61,5",-2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"0,1167",7,,"0,3119",0,1,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,,,,1,0,0,0,0,,,,,0,0,0,0,,,,0,0,0,,"0,1656","0,1831","0,2244","0,1831",,"0,4537","0,4690","-0,0153",0,0,1,2,0,1,1,0,2,0,0,0,1,1,0,0,1,1,1,0,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1257,"61,5",-2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,"0,1167",7,,"0,3116",0,0,1,1,0,0,0,0,0,0,,,0,1,0,0,0,1,0,,,,0,1,0,0,0,,,,,0,0,1,0,,,,1,0,0,,"0,1663","0,1855","0,2249","0,1855",,"0,7025","0,7219","-0,0195",0,0,1,0,1,2,1,3,1,1,0,0,0,1,2,0,1,1,3,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1258,"61,5",-2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,"0,1167",7,,"0,3114",1,1,1,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,,,1,0,0,0,0,,,,,1,0,0,0,,,,1,0,0,,"0,1665","0,1835","0,2250","0,1835",,"0,7919","0,8113","-0,0194",0,2,1,3,3,3,0,0,1,0,0,0,1,0,1,0,1,0,2,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1259,"61,5",-2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,"0,1167",7,,"0,3111",1,0,0,0,0,0,1,1,0,0,,,0,0,1,0,0,0,0,,,,0,0,0,1,0,,,,,1,0,0,0,,,,0,0,0,,"0,1663","0,1811","0,2249","0,1811",,"0,8631","0,8813","-0,0182",0,2,0,0,3,1,0,0,3,1,0,0,0,3,1,3,1,1,2,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1260,"61,5",-2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3109",0,0,1,0,0,0,1,1,0,1,,,1,1,0,0,0,0,0,0,,,0,0,0,1,1,,,,,0,0,0,1,,,,1,0,0,,"0,1661","0,1821","0,2248","0,1821",,"0,8631","0,8813","-0,0182",0,0,3,1,1,3,0,0,0,1,0,1,1,2,0,2,3,1,1,3,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1261,"61,5",-2,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3106",1,0,1,1,1,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,0,1,1,0,1,,,,,0,1,0,1,,,,1,1,0,,"0,1650","0,1738","0,2240","0,1738",,"0,9852","0,9928","-0,0075",0,2,0,1,1,3,0,2,1,3,2,3,1,0,0,1,2,0,3,3,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",9,11,"0,45","0,55","-1,152003093","-0,8624964763",0
1262,"61,5",-2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,"0,1167",7,,"0,3104",0,1,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,1,,,1,0,0,0,1,,,,,1,0,0,1,,,,1,0,0,,"0,1658","0,1876","0,2245","0,1876",,"0,7025","0,7219","-0,0195",0,1,0,3,2,2,1,1,1,1,0,1,0,1,0,1,1,0,1,3,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1263,"61,5",-2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3101",0,0,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,1,,,0,0,1,0,0,,,,,1,0,0,0,,,,0,1,0,,"0,1676","0,1871","0,2254","0,1871",,"0,4537","0,4690","-0,0153",0,1,1,0,3,0,1,0,0,1,0,3,0,1,0,0,1,0,1,1,,,,,2,19,"0,09523809524","0,9047619048","-3,392317423","-0,1443899093",2,18,"0,1","0,9","-3,321928095","-0,1520030934",0
1264,"61,5",-2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3099",0,0,1,1,0,0,0,0,0,0,,,1,1,0,0,1,1,0,1,,,0,1,0,0,0,,,,,0,0,1,0,,,,1,0,0,,"0,1671","0,1779","0,2250","0,1779",,"0,9183","0,9341","-0,0158",0,0,2,0,0,2,0,2,0,0,3,1,2,1,3,0,0,0,3,0,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1265,"61,5",-2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3096",0,0,1,0,0,0,0,0,0,0,,,0,1,1,0,0,1,0,0,,,0,0,0,0,0,,,,,1,0,1,0,,,,1,0,0,,"0,1668","0,1837","0,2249","0,1837",,"0,8631","0,8813","-0,0182",0,0,1,1,3,2,2,0,3,1,0,0,1,1,2,1,1,1,3,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1266,"61,5",-2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3094",1,1,0,1,0,0,1,0,1,1,,,0,0,0,0,0,0,1,0,,,1,1,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1660","0,1779","0,2243","0,1779",,"0,9587","0,9710","-0,0122",0,2,1,2,1,1,0,3,0,1,0,1,1,3,0,1,2,3,2,3,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1267,"61,5",-2,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3091",0,0,0,1,0,1,0,0,0,0,,,0,0,1,1,0,1,0,0,,,0,1,1,0,0,,,,,1,0,1,0,,,,0,1,0,,"0,1658","0,1837","0,2241","0,1837",,"0,8631","0,8813","-0,0182",0,1,1,0,3,0,2,3,2,0,0,2,0,0,2,1,0,1,0,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1268,"61,5",-2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3089",0,0,1,1,1,0,1,0,0,1,,,0,1,1,0,0,0,0,0,,,0,1,0,0,1,,,,,1,1,0,1,,,,1,0,0,,"0,1652","0,1805","0,2237","0,1805",,"0,9183","0,9341","-0,0158",0,0,1,0,2,2,0,2,2,3,1,0,1,3,1,1,1,1,0,2,,,,,7,14,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",7,13,"0,35","0,65","-1,514573173","-0,6214883767",0
1269,"61,5",-2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3087",1,0,0,1,1,0,0,1,0,0,,,0,0,0,0,1,0,0,0,,,0,1,0,1,0,,,,,0,1,0,0,,,,0,0,0,,"0,1650","0,1837","0,2236","0,1837",,"0,8631","0,8813","-0,0182",0,3,0,0,1,1,1,2,1,2,2,1,3,1,0,3,1,0,0,1,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1270,"61,5",-2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3084",0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,1,1,0,0,,,,0,0,0,,"0,1657","0,1892","0,2240","0,1892",,"0,7025","0,7219","-0,0195",0,1,1,0,2,1,0,1,1,2,3,0,1,0,0,0,2,0,0,1,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1271,"61,5",-2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,,,,,,,,,,,,,,"0,1167",7,,"0,3082",1,0,1,0,0,0,0,0,1,1,,,1,1,0,0,1,1,1,1,,,0,0,0,0,1,,,,,0,0,1,1,,,,1,0,1,,"0,1649","0,1779","0,2234","0,1779",,"0,9587","0,9710","-0,0122",0,2,3,0,0,3,0,0,0,1,3,0,3,1,2,0,1,2,1,3,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1272,"61,5",-2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3079",0,1,0,0,1,0,0,0,1,1,,,1,0,0,0,0,0,1,0,,,1,0,0,0,1,,,,,1,1,0,1,,,,0,0,1,,"0,1647","0,1857","0,2233","0,1857",,"0,8631","0,8813","-0,0182",0,1,3,3,2,0,1,1,1,3,1,1,0,0,0,0,0,3,0,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1273,"61,5",-2,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3077",0,0,1,1,1,0,1,0,0,1,,,1,1,0,0,1,0,0,0,,,0,1,0,0,1,,,,,1,1,0,1,,,,1,0,0,,"0,1636","0,1768","0,2225","0,1768",,"0,9984","0,9928","0,0056",0,1,2,0,2,3,2,3,0,3,0,0,2,2,1,0,3,0,2,3,,,,,11,10,"0,5238095238","0,4761904762","-0,9328858041","-1,070389328",11,9,"0,55","0,45","-0,8624964763","-1,152003093",0
1274,"61,5",-2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3075",1,1,0,1,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,,,1,1,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,1638","0,1888","0,2226","0,1888",,"0,7919","0,8113","-0,0194",0,3,3,3,1,1,1,3,1,0,1,0,0,0,3,1,1,1,1,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1275,"61,5",-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3072",0,0,1,0,0,0,1,0,0,1,,,0,1,0,0,0,1,0,0,,,0,0,0,0,1,,,,,0,0,1,1,,,,1,0,0,,"0,1645","0,1912","0,2231","0,1912",,"0,7025","0,7219","-0,0195",0,1,1,1,0,3,1,0,1,1,1,0,0,3,2,1,0,0,0,2,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1276,"61,5",-2,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3070",1,1,0,0,1,0,0,0,0,0,,,0,0,0,0,1,0,0,1,,,1,0,0,0,0,,,,,1,1,0,0,,,,0,0,0,,"0,1647","0,1888","0,2232","0,1888",,"0,7919","0,8113","-0,0194",0,2,1,3,3,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1277,"61,5",-2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3067",0,0,0,0,1,1,1,0,1,1,,,1,0,1,1,0,0,1,0,,,0,0,1,0,1,,,,,1,1,0,1,,,,0,1,1,,"0,1639","0,1829","0,2226","0,1829",,"0,9587","0,9710","-0,0122",0,1,2,1,2,0,0,0,2,2,0,2,1,3,1,0,1,3,0,3,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1278,"61,5",-2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3065",1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,0,1,0,0,0,,,,,0,0,1,0,,,,0,0,0,,"0,1641","0,1920","0,2228","0,1920",,"0,7919","0,8113","-0,0194",0,3,1,0,1,1,3,2,0,1,0,0,0,0,2,0,1,1,3,1,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1279,"61,5",-2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3063",0,0,1,1,0,0,0,0,0,1,,,1,1,0,0,0,0,0,0,,,0,1,0,0,1,,,,,0,0,0,1,,,,1,0,0,,"0,1639","0,1888","0,2226","0,1888",,"0,8631","0,8813","-0,0182",0,1,3,0,1,2,0,2,0,0,2,1,0,0,0,0,0,0,2,2,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1280,"61,5",-2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3060",0,0,1,0,0,0,0,0,0,0,,,1,1,0,0,1,0,0,1,,,0,0,0,0,0,,,,,0,0,0,0,,,,1,0,0,,"0,1646","0,1943","0,2231","0,1943",,"0,7025","0,7219","-0,0195",0,0,3,0,1,3,1,0,1,1,2,0,3,0,0,1,1,0,1,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1281,"61,5",-2,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3058",0,1,0,1,1,0,1,1,1,1,,,1,0,0,0,1,0,1,0,,,1,1,0,1,1,,,,,0,1,0,1,,,,0,0,1,,"0,1636","0,1833","0,2223","0,1833",,"0,9852","0,9928","-0,0075",0,0,2,3,1,0,0,2,0,2,0,0,3,3,0,3,1,2,0,3,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",9,11,"0,45","0,55","-1,152003093","-0,8624964763",0
1282,"61,5",-2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3055",0,1,0,1,0,1,0,1,0,0,,,1,0,0,1,0,1,0,0,,,1,1,1,1,0,,,,,0,0,1,0,,,,0,1,0,,"0,1634","0,1912","0,2222","0,1912",,"0,8631","0,8813","-0,0182",0,0,3,3,0,0,1,2,0,1,0,2,0,0,2,3,0,1,0,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1283,"61,5",-2,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3053",0,1,1,1,1,0,0,0,0,0,,,0,1,0,0,1,0,0,0,,,1,1,0,0,0,,,,,1,1,0,0,,,,1,0,0,,"0,1632","0,1912","0,2221","0,1912",,"0,8631","0,8813","-0,0182",0,1,0,2,2,3,0,3,1,3,0,1,3,1,0,1,0,0,1,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1284,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3051",0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,1,0,0,,,0,0,0,0,1,,,,,0,0,1,1,,,,0,0,0,,"0,1644","0,1971","0,2228","0,1971",,"0,5917","0,6098","-0,0182",0,0,1,1,0,0,0,1,0,1,3,0,0,1,2,0,0,0,0,2,,,,,3,18,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",3,17,"0,15","0,85","-2,736965594","-0,2344652536",0
1285,"61,5",-2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3048",0,0,1,0,0,0,1,0,1,0,,,0,1,0,0,0,0,1,0,,,0,0,0,0,0,,,,,0,0,0,0,,,,1,0,1,,"0,1651","0,1966","0,2232","0,1966",,"0,7025","0,7219","-0,0195",0,0,0,0,0,2,1,0,1,1,1,1,0,3,0,0,1,2,3,0,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1286,"61,5",-2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3046",0,0,0,1,0,0,1,1,0,0,,,0,0,1,0,0,0,0,1,,,0,1,0,1,0,,,,,0,0,0,0,,,,0,0,0,,"0,1653","0,1943","0,2234","0,1943",,"0,7919","0,8113","-0,0194",0,1,0,0,0,0,3,3,2,1,1,1,1,2,0,3,1,0,1,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1287,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,"0,1167",7,,"0,3043",0,0,0,0,1,1,0,0,0,1,,,0,0,0,1,0,0,0,1,,,0,0,1,0,1,,,,,0,1,0,1,,,,0,1,0,,"0,1660","0,1997","0,2238","0,1997",,"0,7025","0,7219","-0,0195",0,0,0,1,1,0,0,0,1,2,1,3,1,0,1,0,3,1,0,3,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1288,"61,5",-2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3041",1,0,1,0,0,1,0,1,0,0,,,0,1,1,1,1,1,0,0,,,0,0,1,1,0,,,,,0,0,1,0,,,,1,1,0,,"0,1650","0,1888","0,2231","0,1888",,"0,9852","0,9928","-0,0075",0,2,0,1,1,2,0,1,2,1,1,3,2,0,3,2,3,1,3,1,,,,,9,12,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",9,11,"0,45","0,55","-1,152003093","-0,8624964763",0
1289,"61,5",-2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,"0,1167",7,,"0,3039",0,0,0,0,0,0,0,0,1,1,,,0,0,1,0,0,0,1,1,,,0,0,0,0,1,,,,,0,0,0,1,,,,0,0,1,,"0,1657","0,2020","0,2236","0,2020",,"0,7025","0,7219","-0,0195",0,1,0,1,1,1,0,0,2,0,2,1,0,0,1,0,0,3,0,3,,,,,4,17,"0,1904761905","0,8095238095","-2,392317423","-0,3048545815",4,16,"0,2","0,8","-2,321928095","-0,3219280949",0
1290,"61,5",-2,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3036",1,0,0,1,1,0,0,0,1,0,,,0,0,1,0,0,0,1,1,,,0,1,0,0,0,,,,,0,1,0,0,,,,0,0,1,,"0,1649","0,1931","0,2230","0,1931",,"0,9587","0,9710","-0,0122",0,2,1,0,0,0,3,3,2,3,0,0,0,0,0,0,3,2,3,1,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1291,"61,5",-2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3034",1,0,0,0,0,1,0,0,0,0,,,0,0,1,1,1,0,0,0,,,0,0,1,0,0,,,,,0,0,0,0,,,,0,1,0,,"0,1647","0,2009","0,2228","0,2009",,"0,8631","0,8813","-0,0182",0,3,0,1,1,0,0,1,2,0,0,2,3,1,1,0,3,1,2,0,,,,,6,15,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",6,14,"0,3","0,7","-1,736965594","-0,5145731728",0
1292,"61,5",-2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,"0,1167",7,,"0,3032",0,0,1,0,0,0,1,1,0,0,,,1,1,0,0,0,1,0,1,,,0,0,0,1,0,,,,,1,0,1,0,,,,1,0,0,,"0,1639","0,1950","0,2222","0,1950",,"0,9587","0,9710","-0,0122",0,1,2,1,2,2,0,0,0,0,0,0,0,2,3,2,3,1,2,0,,,,,8,13,"0,380952381","0,619047619","-1,392317423","-0,6918777046",8,12,"0,4","0,6","-1,321928095","-0,7369655942",0
1293,"61,5",-2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3029",0,0,0,1,0,1,0,1,0,1,,,0,0,0,1,0,0,0,0,,,0,1,1,1,1,,,,,1,0,0,1,,,,0,1,0,,"0,1641","0,2061","0,2224","0,2061",,"0,7919","0,8113","-0,0194",0,0,0,0,3,0,0,2,0,0,0,3,0,0,1,2,0,0,1,2,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
1294,"61,5",-2,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,"0,1167",7,,"0,3027",0,0,1,1,1,0,1,1,0,0,,,1,1,1,0,0,1,0,0,,,0,1,0,1,0,,,,,0,1,1,0,,,,1,0,0,,"0,1630","0,1940","0,2216","0,1940",,"0,9984","1,0000","-0,0016",0,1,2,1,0,3,2,2,2,3,2,0,0,2,2,2,0,0,0,1,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",10,10,"0,5","0,5",-1,-1,0
1295,"61,5",-2,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,"0,1167",7,,"0,3025",0,1,1,1,1,1,0,0,1,1,,,0,1,0,1,0,0,1,0,,,1,1,1,0,1,,,,,1,1,0,1,,,,1,1,1,,"0,1620","0,1950","0,2209","0,1950",,"0,9852","0,9710","0,0143",2,0,1,3,2,3,3,3,0,3,3,2,0,1,0,0,2,2,0,3,,,,,12,9,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",12,8,"0,6","0,4","-0,7369655942","-1,321928095",0
1296,"61,5",-2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,"0,1000",6,,"0,3022",1,0,1,0,0,1,0,0,1,1,,,1,1,1,1,0,1,1,0,,,0,0,1,0,1,,,,,0,0,1,1,,,,1,1,1,,"0,1610","0,1473","0,2201","0,1473",,"0,9984","1,0000","-0,0016",2,3,3,1,1,2,0,1,2,0,2,3,1,1,3,0,1,2,0,2,,,,,10,11,"0,4761904762","0,5238095238","-1,070389328","-0,9328858041",10,10,"0,5","0,5",-1,-1,0
1297,"61,5",-2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"0,0833",5,,"0,3020",0,0,1,0,0,1,0,0,0,0,,,0,1,0,1,0,0,0,0,,,0,0,1,0,0,,,,,0,0,0,0,,,,1,1,0,,"0,1612","0,0972","0,2202","0,0972",,"0,7919","0,8113","-0,0194",2,1,1,1,0,3,2,1,1,1,2,3,1,1,1,1,1,0,0,0,,,,,5,16,"0,2380952381","0,7619047619","-2,070389328","-0,3923174228",5,15,"0,25","0,75",-2,"-0,4150374993",0
